transaction_id,customer_id,region,amount,product
T0295,C00997,R008,7476,Scone
T0295,C00997,R008,10486,Espresso
T0296,C00274,R027,10256,Mocha
T0296,C00274,R027,11135,Sandwich
T0296,C00274,R027,7978,Americano
T0297,C00493,R009,11287,Latte
T0297,C00493,R009,3222,Bagel
T0297,C00493,R009,6139,Sandwich
T0298,C00197,R020,4108,Scone
T0298,C00197,R020,5416,Cappuccino
T0299,C00048,R019,9881,Latte
T0299,C00048,R019,4407,Americano
T0299,C00048,R019,11585,Cappuccino
T0300,C00932,R027,9875,Cappuccino
T0300,C00932,R027,8473,Muffin
T0300,C00932,R027,10997,Americano
T0301,C00504,R011,9258,Scone
T0301,C00504,R011,4038,Latte
T0301,C00504,R011,9322,Americano
T0302,C00110,R013,4810,Bagel
T0302,C00110,R013,7021,Espresso
T0303,C00733,R023,8337,Latte
T0303,C00733,R023,8375,Croissant
T0304,C00690,R019,7235,Cappuccino
T0304,C00690,R019,3926,Muffin
T0305,C00087,R014,4162,Mocha
T0305,C00087,R014,6855,Latte
T0306,C00177,R013,4886,Espresso
T0306,C00177,R013,8869,Scone
T0307,C00931,R016,10719,Espresso
T0307,C00931,R016,8272,Bagel
T0308,C00938,R014,3727,Espresso
T0308,C00938,R014,5082,Muffin
T0308,C00938,R014,4322,Latte
T0309,C00620,R020,11422,Latte
T0309,C00620,R020,11820,Croissant
T0310,C00930,R014,7450,Muffin
T0310,C00930,R014,11068,Sandwich
T0310,C00930,R014,4092,Espresso
T0311,C00883,R028,5210,Cappuccino
T0311,C00883,R028,3750,Latte
T0312,C00894,R022,8184,Mocha
T0312,C00894,R022,7022,Scone
T0312,C00894,R022,6353,Espresso
T0313,C00424,R002,6266,Bagel
T0313,C00424,R002,10780,Scone
T0313,C00424,R002,4374,Croissant
T0314,C00877,R006,9543,Croissant
T0314,C00877,R006,9930,Mocha
T0314,C00877,R006,10602,Scone
T0315,C00619,R022,4345,Croissant
T0315,C00619,R022,5024,Sandwich
T0316,C00075,R014,3827,Latte
T0316,C00075,R014,4253,Espresso
T0316,C00075,R014,7361,Croissant
T0317,C00402,R020,7467,Latte
T0317,C00402,R020,4127,Croissant
T0318,C00369,R023,4679,Cappuccino
T0318,C00369,R023,8550,Croissant
T0319,C00255,R027,8028,Croissant
T0319,C00255,R027,4023,Mocha
T0320,C00340,R024,10618,Mocha
T0320,C00340,R024,9294,Sandwich
T0320,C00340,R024,4204,Muffin
T0321,C00209,R015,4587,Croissant
T0321,C00209,R015,7999,Americano
T0321,C00209,R015,3815,Espresso
T0322,C00876,R005,3679,Mocha
T0322,C00876,R005,3384,Muffin
T0322,C00876,R005,9472,Bagel
T0323,C00789,R030,5075,Latte
T0323,C00789,R030,4924,Americano
T0324,C00362,R014,5614,Scone
T0324,C00362,R014,10934,Americano
T0324,C00362,R014,9156,Croissant
T0325,C00314,R011,9338,Americano
T0325,C00314,R011,7631,Scone
T0325,C00314,R011,6663,Sandwich
T0326,C00235,R025,10160,Latte
T0326,C00235,R025,4800,Bagel
T0327,C00427,R011,5026,Scone
T0327,C00427,R011,5289,Bagel
T0328,C00677,R026,7078,Cappuccino
T0328,C00677,R026,9093,Sandwich
T0329,C00869,R006,4622,Bagel
T0329,C00869,R006,10200,Espresso
T0330,C00008,R014,8050,Americano
T0330,C00008,R014,4897,Espresso
T0330,C00008,R014,5137,Cappuccino
T0331,C00058,R007,3854,Latte
T0331,C00058,R007,8164,Cappuccino
T0332,C00598,R007,5195,Bagel
T0332,C00598,R007,3780,Muffin
T0333,C00282,R021,5679,Sandwich
T0333,C00282,R021,4163,Americano
T0333,C00282,R021,11338,Espresso
T0334,C00400,R016,9515,Sandwich
T0334,C00400,R016,6937,Muffin
T0335,C00911,R025,3036,Espresso
T0335,C00911,R025,11605,Muffin
T0335,C00911,R025,5799,Bagel
T0336,C00588,R025,10757,Bagel
T0336,C00588,R025,7457,Muffin
T0337,C00003,R009,8156,Espresso
T0337,C00003,R009,10308,Cappuccino
T0337,C00003,R009,9075,Scone
T0338,C00757,R015,9656,Croissant
T0338,C00757,R015,10592,Scone
T0338,C00757,R015,4750,Latte
T0339,C00105,R024,4964,Bagel
T0339,C00105,R024,9543,Cappuccino
T0339,C00105,R024,5875,Scone
T0340,C00326,R015,3049,Mocha
T0340,C00326,R015,4866,Sandwich
T0340,C00326,R015,7524,Scone
T0341,C00425,R019,11321,Bagel
T0341,C00425,R019,9103,Mocha
T0342,C00085,R011,4417,Espresso
T0342,C00085,R011,11294,Scone
T0342,C00085,R011,10858,Americano
T0343,C00445,R027,11749,Americano
T0343,C00445,R027,10634,Sandwich
T0344,C00684,R012,7832,Mocha
T0344,C00684,R012,9166,Muffin
T0344,C00684,R012,7015,Espresso
T0345,C00792,R025,9635,Bagel
T0345,C00792,R025,8834,Cappuccino
T0346,C00324,R024,4917,Sandwich
T0346,C00324,R024,10430,Latte
T0347,C00163,R016,6027,Cappuccino
T0347,C00163,R016,6584,Muffin
T0347,C00163,R016,3421,Scone
T0348,C00907,R030,5438,Cappuccino
T0348,C00907,R030,9098,Sandwich
T0349,C00073,R026,9981,Croissant
T0349,C00073,R026,10801,Muffin
T0349,C00073,R026,10160,Americano
T0350,C00617,R017,11150,Latte
T0350,C00617,R017,10657,Croissant
T0351,C00718,R019,4942,Muffin
T0351,C00718,R019,9612,Scone
T0351,C00718,R019,7217,Mocha
T0352,C00550,R027,9020,Cappuccino
T0352,C00550,R027,3065,Espresso
T0353,C00718,R003,10863,Muffin
T0353,C00718,R003,6346,Mocha
T0354,C00208,R003,7560,Latte
T0354,C00208,R003,3342,Sandwich
T0354,C00208,R003,9499,Scone
T0355,C00351,R029,5481,Croissant
T0355,C00351,R029,4648,Scone
T0355,C00351,R029,3532,Espresso
T0356,C00594,R021,6059,Mocha
T0356,C00594,R021,7199,Espresso
T0356,C00594,R021,11749,Latte
T0357,C00783,R018,4934,Sandwich
T0357,C00783,R018,9875,Espresso
T0357,C00783,R018,7968,Bagel
T0358,C00564,R005,7154,Sandwich
T0358,C00564,R005,3408,Bagel
T0359,C00704,R006,7066,Scone
T0359,C00704,R006,6717,Espresso
T0360,C00699,R014,5759,Espresso
T0360,C00699,R014,5705,Latte
T0361,C00363,R016,6136,Mocha
T0361,C00363,R016,10934,Bagel
T0362,C00220,R026,11003,Mocha
T0362,C00220,R026,11909,Americano
T0363,C00482,R014,7392,Scone
T0363,C00482,R014,7111,Latte
T0363,C00482,R014,5210,Bagel
T0364,C00534,R029,7112,Croissant
T0364,C00534,R029,6350,Scone
T0365,C00491,R024,3266,Croissant
T0365,C00491,R024,7868,Bagel
T0366,C00565,R021,11174,Americano
T0366,C00565,R021,8319,Bagel
T0366,C00565,R021,9158,Muffin
T0367,C00855,R021,7891,Americano
T0367,C00855,R021,6994,Scone
T0367,C00855,R021,8419,Mocha
T0368,C00158,R013,6885,Bagel
T0368,C00158,R013,5890,Cappuccino
T0369,C00556,R018,10316,Americano
T0369,C00556,R018,9828,Sandwich
T0370,C00427,R004,10881,Scone
T0370,C00427,R004,7851,Cappuccino
T0370,C00427,R004,8097,Croissant
T0371,C00439,R009,5413,Latte
T0371,C00439,R009,9820,Americano
T0371,C00439,R009,6744,Muffin
T0372,C00437,R002,10843,Scone
T0372,C00437,R002,6858,Espresso
T0372,C00437,R002,8872,Muffin
T0373,C00270,R010,4643,Sandwich
T0373,C00270,R010,10446,Muffin
T0373,C00270,R010,11059,Americano
T0374,C00151,R007,10608,Americano
T0374,C00151,R007,6701,Espresso
T0375,C00880,R010,3453,Muffin
T0375,C00880,R010,5657,Latte
T0376,C00578,R002,9015,Scone
T0376,C00578,R002,4852,Sandwich
T0376,C00578,R002,8886,Mocha
T0377,C00423,R014,10716,Mocha
T0377,C00423,R014,9285,Scone
T0377,C00423,R014,3648,Espresso
T0378,C00794,R001,8563,Latte
T0378,C00794,R001,9819,Croissant
T0378,C00794,R001,10888,Scone
T0379,C00183,R024,8885,Croissant
T0379,C00183,R024,5685,Muffin
T0380,C00509,R017,11729,Latte
T0380,C00509,R017,11917,Scone
T0380,C00509,R017,10789,Americano
T0381,C00018,R015,4590,Bagel
T0381,C00018,R015,3972,Croissant
T0382,C00879,R002,4716,Sandwich
T0382,C00879,R002,8910,Croissant
T0383,C00192,R019,6929,Croissant
T0383,C00192,R019,7716,Americano
T0384,C00169,R027,6120,Americano
T0384,C00169,R027,11556,Cappuccino
T0385,C00364,R016,9573,Americano
T0385,C00364,R016,10094,Bagel
T0385,C00364,R016,4438,Scone
T0386,C00413,R030,4868,Scone
T0386,C00413,R030,7731,Espresso
T0386,C00413,R030,11694,Latte
T0387,C00073,R028,4781,Scone
T0387,C00073,R028,5136,Sandwich
T0387,C00073,R028,10862,Cappuccino
T0388,C00185,R001,5703,Muffin
T0388,C00185,R001,8338,Americano
T0388,C00185,R001,7990,Scone
T0389,C00972,R019,4470,Latte
T0389,C00972,R019,10291,Muffin
T0389,C00972,R019,10606,Sandwich
T0390,C00356,R021,6434,Mocha
T0390,C00356,R021,10892,Scone
T0391,C00927,R009,6189,Latte
T0391,C00927,R009,4657,Mocha
T0391,C00927,R009,8370,Croissant
T0392,C00034,R022,6042,Americano
T0392,C00034,R022,9642,Sandwich
T0392,C00034,R022,4947,Bagel
T0393,C00461,R014,3664,Muffin
T0393,C00461,R014,7951,Espresso
T0394,C00853,R011,9448,Latte
T0394,C00853,R011,7629,Bagel
T0394,C00853,R011,9937,Croissant
T0395,C00203,R009,6730,Croissant
T0395,C00203,R009,7412,Sandwich
T0396,C00858,R023,5324,Muffin
T0396,C00858,R023,3617,Cappuccino
T0396,C00858,R023,10721,Americano
T0397,C00179,R016,4112,Espresso
T0397,C00179,R016,11540,Latte
T0397,C00179,R016,4329,Scone
T0398,C00090,R030,5633,Croissant
T0398,C00090,R030,3684,Bagel
T0399,C00561,R010,6398,Cappuccino
T0399,C00561,R010,11456,Muffin
T0399,C00561,R010,7192,Bagel
T0400,C00113,R027,11298,Muffin
T0400,C00113,R027,5634,Bagel
T0401,C00931,R025,8703,Muffin
T0401,C00931,R025,10821,Espresso
T0402,C00667,R006,8839,Mocha
T0402,C00667,R006,4402,Bagel
T0402,C00667,R006,6788,Croissant
T0403,C00244,R029,9212,Scone
T0403,C00244,R029,7190,Bagel
T0403,C00244,R029,10586,Sandwich
T0404,C00515,R010,6276,Sandwich
T0404,C00515,R010,3253,Bagel
T0405,C00157,R007,3155,Mocha
T0405,C00157,R007,7678,Croissant
T0406,C00444,R016,10196,Scone
T0406,C00444,R016,10899,Cappuccino
T0407,C00834,R027,7498,Scone
T0407,C00834,R027,8591,Sandwich
T0407,C00834,R027,7237,Muffin
T0408,C00823,R028,8076,Espresso
T0408,C00823,R028,5308,Latte
T0409,C00700,R017,9555,Americano
T0409,C00700,R017,5764,Espresso
T0409,C00700,R017,10196,Croissant
T0410,C00658,R030,9010,Mocha
T0410,C00658,R030,6528,Scone
T0411,C00085,R024,4707,Scone
T0411,C00085,R024,11389,Sandwich
T0411,C00085,R024,7934,Croissant
T0412,C00156,R029,8699,Croissant
T0412,C00156,R029,6984,Mocha
T0412,C00156,R029,4707,Americano
T0413,C00293,R022,3587,Americano
T0413,C00293,R022,10204,Scone
T0413,C00293,R022,5122,Sandwich
T0414,C00174,R017,8021,Cappuccino
T0414,C00174,R017,10775,Sandwich
T0414,C00174,R017,5150,Bagel
T0415,C00784,R025,3161,Latte
T0415,C00784,R025,3273,Sandwich
T0415,C00784,R025,8645,Mocha
T0416,C00552,R020,7065,Espresso
T0416,C00552,R020,6742,Latte
T0416,C00552,R020,5668,Cappuccino
T0417,C00724,R004,6394,Americano
T0417,C00724,R004,9723,Mocha
T0418,C00491,R011,8748,Scone
T0418,C00491,R011,9906,Cappuccino
T0418,C00491,R011,8415,Croissant
T0419,C00133,R012,3814,Americano
T0419,C00133,R012,11480,Mocha
T0420,C00189,R011,5831,Muffin
T0420,C00189,R011,10813,Sandwich
T0420,C00189,R011,3365,Mocha
T0421,C00400,R020,3160,Americano
T0421,C00400,R020,8727,Espresso
T0422,C00606,R018,9041,Muffin
T0422,C00606,R018,9378,Americano
T0422,C00606,R018,5770,Sandwich
T0423,C00375,R020,4153,Bagel
T0423,C00375,R020,8989,Espresso
T0423,C00375,R020,5433,Sandwich
T0424,C00805,R009,6845,Latte
T0424,C00805,R009,10706,Americano
T0424,C00805,R009,8631,Muffin
T0425,C00431,R003,9605,Muffin
T0425,C00431,R003,3972,Mocha
T0426,C00572,R029,10709,Croissant
T0426,C00572,R029,6998,Americano
T0427,C00409,R026,4369,Croissant
T0427,C00409,R026,11250,Bagel
T0428,C00046,R023,11948,Latte
T0428,C00046,R023,3138,Mocha
T0429,C00560,R015,10894,Scone
T0429,C00560,R015,5032,Mocha
T0430,C00818,R013,7563,Cappuccino
T0430,C00818,R013,11019,Mocha
T0431,C00497,R002,11934,Americano
T0431,C00497,R002,6496,Sandwich
T0431,C00497,R002,10577,Scone
T0432,C00015,R025,10048,Americano
T0432,C00015,R025,8676,Bagel
T0433,C00109,R017,10501,Croissant
T0433,C00109,R017,8180,Cappuccino
T0434,C00098,R022,4122,Croissant
T0434,C00098,R022,3251,Scone
T0435,C00329,R027,7563,Scone
T0435,C00329,R027,8134,Mocha
T0435,C00329,R027,4313,Muffin
T0436,C00949,R016,6209,Espresso
T0436,C00949,R016,7903,Latte
T0436,C00949,R016,9059,Sandwich
T0437,C00712,R028,5624,Croissant
T0437,C00712,R028,7652,Cappuccino
T0437,C00712,R028,4120,Sandwich
T0438,C00398,R023,10483,Latte
T0438,C00398,R023,9106,Sandwich
T0438,C00398,R023,4862,Cappuccino
T0439,C00142,R019,5357,Sandwich
T0439,C00142,R019,7315,Latte
T0439,C00142,R019,5002,Scone
T0440,C00177,R026,11887,Muffin
T0440,C00177,R026,7564,Cappuccino
T0441,C00705,R016,10731,Latte
T0441,C00705,R016,4183,Mocha
T0441,C00705,R016,11434,Cappuccino
T0442,C00729,R003,11244,Espresso
T0442,C00729,R003,4359,Muffin
T0442,C00729,R003,10819,Bagel
T0443,C00274,R003,7757,Espresso
T0443,C00274,R003,4316,Latte
T0443,C00274,R003,5416,Cappuccino
T0444,C00592,R007,8598,Bagel
T0444,C00592,R007,5078,Sandwich
T0444,C00592,R007,7765,Espresso
T0445,C00551,R020,11978,Americano
T0445,C00551,R020,11749,Mocha
T0446,C00459,R024,11001,Latte
T0446,C00459,R024,6001,Croissant
T0446,C00459,R024,7739,Bagel
T0447,C00654,R019,9115,Muffin
T0447,C00654,R019,5926,Espresso
T0447,C00654,R019,10949,Croissant
T0448,C00255,R001,3086,Bagel
T0448,C00255,R001,11882,Scone
T0449,C00665,R022,11530,Latte
T0449,C00665,R022,7617,Scone
T0449,C00665,R022,5757,Bagel
T0450,C00505,R019,3451,Latte
T0450,C00505,R019,3909,Muffin
T0450,C00505,R019,6721,Sandwich
T0451,C00614,R002,9969,Croissant
T0451,C00614,R002,5393,Americano
T0452,C00153,R011,7206,Bagel
T0452,C00153,R011,5052,Sandwich
T0452,C00153,R011,4186,Scone
T0453,C00711,R012,4580,Sandwich
T0453,C00711,R012,8494,Mocha
T0453,C00711,R012,7591,Cappuccino
T0454,C00055,R029,3423,Latte
T0454,C00055,R029,7810,Americano
T0454,C00055,R029,3677,Sandwich
T0455,C00276,R028,4648,Sandwich
T0455,C00276,R028,5594,Americano
T0456,C00933,R009,4781,Sandwich
T0456,C00933,R009,4682,Croissant
T0456,C00933,R009,4118,Bagel
T0457,C00054,R016,3709,Croissant
T0457,C00054,R016,11731,Cappuccino
T0458,C00426,R028,5964,Mocha
T0458,C00426,R028,3338,Cappuccino
T0458,C00426,R028,3609,Sandwich
T0459,C00890,R027,11187,Muffin
T0459,C00890,R027,8144,Americano
T0459,C00890,R027,6540,Mocha
T0460,C00827,R004,3971,Scone
T0460,C00827,R004,5934,Bagel
T0461,C00332,R022,8845,Americano
T0461,C00332,R022,11661,Mocha
T0462,C00959,R004,11058,Bagel
T0462,C00959,R004,9351,Latte
T0462,C00959,R004,4354,Mocha
T0463,C00176,R007,3282,Cappuccino
T0463,C00176,R007,4480,Muffin
T0464,C00499,R010,3705,Mocha
T0464,C00499,R010,11361,Espresso
T0465,C00207,R010,9540,Latte
T0465,C00207,R010,8267,Bagel
T0465,C00207,R010,7414,Mocha
T0466,C00166,R011,7020,Mocha
T0466,C00166,R011,3101,Americano
T0467,C00066,R008,11600,Sandwich
T0467,C00066,R008,8090,Croissant
T0468,C00560,R013,10541,Espresso
T0468,C00560,R013,6344,Croissant
T0468,C00560,R013,9313,Americano
T0469,C00859,R011,11422,Muffin
T0469,C00859,R011,5720,Americano
T0470,C00384,R001,8450,Bagel
T0470,C00384,R001,8365,Sandwich
T0471,C00266,R024,9197,Mocha
T0471,C00266,R024,4756,Croissant
T0471,C00266,R024,6730,Sandwich
T0472,C00134,R011,9754,Sandwich
T0472,C00134,R011,7831,Muffin
T0472,C00134,R011,8012,Cappuccino
T0473,C00951,R012,4924,Sandwich
T0473,C00951,R012,6080,Cappuccino
T0474,C00678,R020,10781,Americano
T0474,C00678,R020,5129,Croissant
T0475,C00702,R021,4291,Espresso
T0475,C00702,R021,4215,Latte
T0475,C00702,R021,6969,Mocha
T0476,C00450,R007,3315,Muffin
T0476,C00450,R007,5227,Croissant
T0477,C00633,R006,9289,Cappuccino
T0477,C00633,R006,11194,Sandwich
T0478,C00127,R013,10605,Cappuccino
T0478,C00127,R013,5228,Scone
T0478,C00127,R013,5775,Croissant
T0479,C00992,R019,9647,Latte
T0479,C00992,R019,7571,Americano
T0479,C00992,R019,11053,Cappuccino
T0480,C00477,R022,5488,Croissant
T0480,C00477,R022,3815,Muffin
T0480,C00477,R022,10403,Sandwich
T0481,C00842,R029,7449,Cappuccino
T0481,C00842,R029,7779,Americano
T0481,C00842,R029,11745,Espresso
T0482,C00806,R009,11138,Mocha
T0482,C00806,R009,6859,Cappuccino
T0482,C00806,R009,10325,Muffin
T0483,C00876,R003,9347,Croissant
T0483,C00876,R003,8233,Latte
T0483,C00876,R003,7531,Espresso
T0484,C00619,R007,5398,Bagel
T0484,C00619,R007,7487,Americano
T0485,C00942,R020,11173,Latte
T0485,C00942,R020,9886,Cappuccino
T0485,C00942,R020,3718,Scone
T0486,C00518,R019,3070,Muffin
T0486,C00518,R019,6853,Croissant
T0487,C00643,R002,5354,Cappuccino
T0487,C00643,R002,3176,Scone
T0487,C00643,R002,9764,Espresso
T0488,C00752,R008,4206,Muffin
T0488,C00752,R008,9019,Americano
T0488,C00752,R008,6358,Latte
T0489,C00113,R011,3552,Sandwich
T0489,C00113,R011,7620,Croissant
T0489,C00113,R011,6373,Bagel
T0490,C00871,R024,10597,Americano
T0490,C00871,R024,10675,Croissant
T0491,C00225,R025,7812,Espresso
T0491,C00225,R025,6882,Bagel
T0492,C00151,R004,9930,Sandwich
T0492,C00151,R004,3245,Americano
T0492,C00151,R004,3343,Latte
T0493,C00945,R021,4760,Espresso
T0493,C00945,R021,4112,Sandwich
T0493,C00945,R021,3399,Bagel
T0494,C00272,R015,6253,Americano
T0494,C00272,R015,5556,Scone
T0494,C00272,R015,6718,Espresso
T0495,C00586,R024,9045,Sandwich
T0495,C00586,R024,4039,Espresso
T0495,C00586,R024,3598,Scone
T0496,C00943,R019,10879,Latte
T0496,C00943,R019,5725,Americano
T0496,C00943,R019,10199,Bagel
T0497,C00010,R024,9655,Latte
T0497,C00010,R024,8272,Cappuccino
T0498,C00905,R018,4010,Cappuccino
T0498,C00905,R018,9742,Croissant
T0498,C00905,R018,10539,Muffin
T0499,C00472,R014,11496,Muffin
T0499,C00472,R014,3324,Latte
T0500,C00148,R008,6552,Muffin
T0500,C00148,R008,9200,Latte
T0501,C00490,R027,5137,Sandwich
T0501,C00490,R027,7606,Scone
T0501,C00490,R027,7120,Croissant
T0502,C00035,R003,9346,Cappuccino
T0502,C00035,R003,5844,Espresso
T0503,C00619,R025,11677,Latte
T0503,C00619,R025,5458,Bagel
T0504,C00878,R024,8711,Espresso
T0504,C00878,R024,7654,Sandwich
T0505,C00159,R025,11593,Scone
T0505,C00159,R025,4734,Espresso
T0506,C00188,R004,5564,Mocha
T0506,C00188,R004,10903,Croissant
T0507,C00214,R025,6014,Cappuccino
T0507,C00214,R025,10470,Sandwich
T0507,C00214,R025,6921,Muffin
T0508,C00634,R004,4952,Muffin
T0508,C00634,R004,10456,Latte
T0509,C00295,R020,7223,Muffin
T0509,C00295,R020,3124,Espresso
T0510,C00534,R007,5329,Scone
T0510,C00534,R007,7206,Latte
T0511,C00130,R003,10096,Croissant
T0511,C00130,R003,3324,Bagel
T0511,C00130,R003,8171,Latte
T0512,C00014,R015,7230,Mocha
T0512,C00014,R015,11551,Muffin
T0512,C00014,R015,3536,Americano
T0513,C00924,R012,6835,Scone
T0513,C00924,R012,9637,Bagel
T0513,C00924,R012,3997,Espresso
T0514,C00754,R028,5793,Bagel
T0514,C00754,R028,4789,Croissant
T0514,C00754,R028,7136,Cappuccino
T0515,C00739,R004,8647,Sandwich
T0515,C00739,R004,9066,Cappuccino
T0516,C00469,R011,7153,Latte
T0516,C00469,R011,11968,Espresso
T0517,C00751,R013,3513,Espresso
T0517,C00751,R013,7246,Croissant
T0518,C00321,R030,3816,Bagel
T0518,C00321,R030,4914,Scone
T0518,C00321,R030,10072,Muffin
T0519,C00122,R011,4017,Espresso
T0519,C00122,R011,8492,Sandwich
T0520,C00788,R027,4417,Americano
T0520,C00788,R027,10879,Mocha
T0520,C00788,R027,9752,Cappuccino
T0521,C00525,R003,10443,Bagel
T0521,C00525,R003,11709,Americano
T0522,C00899,R020,10953,Latte
T0522,C00899,R020,6338,Espresso
T0522,C00899,R020,9203,Americano
T0523,C00976,R021,9175,Mocha
T0523,C00976,R021,9087,Americano
T0524,C00516,R004,9327,Muffin
T0524,C00516,R004,3870,Espresso
T0524,C00516,R004,3211,Croissant
T0525,C00211,R013,11430,Cappuccino
T0525,C00211,R013,4268,Latte
T0525,C00211,R013,4833,Sandwich
T0526,C00987,R023,8964,Espresso
T0526,C00987,R023,3588,Mocha
T0527,C00320,R028,3807,Croissant
T0527,C00320,R028,7472,Scone
T0528,C00311,R018,6917,Espresso
T0528,C00311,R018,5693,Cappuccino
T0528,C00311,R018,7623,Americano
T0529,C00740,R015,4581,Mocha
T0529,C00740,R015,4718,Espresso
T0529,C00740,R015,11978,Latte
T0530,C00166,R014,4162,Croissant
T0530,C00166,R014,10066,Sandwich
T0530,C00166,R014,4219,Americano
T0531,C00013,R022,9760,Sandwich
T0531,C00013,R022,9971,Muffin
T0532,C00934,R026,4442,Latte
T0532,C00934,R026,5257,Sandwich
T0533,C00721,R005,10943,Sandwich
T0533,C00721,R005,10878,Espresso
T0533,C00721,R005,11610,Americano
T0534,C00664,R006,8510,Scone
T0534,C00664,R006,4996,Latte
T0535,C00031,R005,3678,Croissant
T0535,C00031,R005,6461,Espresso
T0536,C00479,R019,10377,Sandwich
T0536,C00479,R019,11578,Americano
T0537,C00972,R019,7310,Croissant
T0537,C00972,R019,5993,Cappuccino
T0538,C00675,R023,7679,Bagel
T0538,C00675,R023,6528,Latte
T0539,C00381,R022,9786,Sandwich
T0539,C00381,R022,8744,Muffin
T0540,C00640,R012,5479,Mocha
T0540,C00640,R012,9298,Croissant
T0541,C00552,R012,3640,Espresso
T0541,C00552,R012,5971,Croissant
T0542,C00100,R027,4670,Latte
T0542,C00100,R027,11881,Sandwich
T0543,C00433,R030,5637,Croissant
T0543,C00433,R030,11485,Scone
T0543,C00433,R030,7233,Espresso
T0544,C00138,R016,7387,Bagel
T0544,C00138,R016,11642,Muffin
T0545,C00076,R011,5131,Cappuccino
T0545,C00076,R011,5778,Muffin
T0546,C00926,R012,9907,Latte
T0546,C00926,R012,4928,Bagel
T0546,C00926,R012,6716,Sandwich
T0547,C00552,R008,5955,Scone
T0547,C00552,R008,10395,Americano
T0548,C00848,R015,10774,Bagel
T0548,C00848,R015,5873,Muffin
T0549,C00396,R013,10272,Americano
T0549,C00396,R013,10789,Latte
T0550,C00121,R023,3220,Cappuccino
T0550,C00121,R023,11128,Bagel
T0550,C00121,R023,7399,Scone
T0551,C00777,R010,4665,Americano
T0551,C00777,R010,3896,Latte
T0551,C00777,R010,10161,Mocha
T0552,C00721,R017,11686,Muffin
T0552,C00721,R017,4052,Mocha
T0553,C00369,R002,11405,Scone
T0553,C00369,R002,6895,Espresso
T0554,C00294,R030,5893,Muffin
T0554,C00294,R030,11960,Cappuccino
T0554,C00294,R030,10827,Scone
T0555,C00381,R025,3103,Croissant
T0555,C00381,R025,8688,Bagel
T0556,C00347,R025,10749,Croissant
T0556,C00347,R025,11996,Cappuccino
T0556,C00347,R025,10556,Americano
T0557,C00444,R028,10934,Mocha
T0557,C00444,R028,4440,Americano
T0558,C00902,R029,11146,Mocha
T0558,C00902,R029,6723,Bagel
T0558,C00902,R029,5367,Latte
T0559,C00043,R026,3225,Croissant
T0559,C00043,R026,6457,Latte
T0559,C00043,R026,10190,Mocha
T0560,C00148,R013,9727,Bagel
T0560,C00148,R013,9682,Americano
T0560,C00148,R013,6972,Sandwich
T0561,C00608,R020,6891,Sandwich
T0561,C00608,R020,7158,Americano
T0561,C00608,R020,6476,Croissant
T0562,C00687,R024,4459,Bagel
T0562,C00687,R024,7775,Mocha
T0563,C00896,R024,6680,Americano
T0563,C00896,R024,7311,Mocha
T0564,C00885,R010,11555,Latte
T0564,C00885,R010,7055,Espresso
T0564,C00885,R010,3027,Croissant
T0565,C00807,R025,8075,Latte
T0565,C00807,R025,11451,Sandwich
T0565,C00807,R025,8677,Cappuccino
T0566,C00751,R010,6803,Bagel
T0566,C00751,R010,5739,Muffin
T0567,C00604,R004,6914,Muffin
T0567,C00604,R004,7781,Bagel
T0567,C00604,R004,11504,Sandwich
T0568,C00620,R029,11710,Americano
T0568,C00620,R029,10048,Espresso
T0569,C00018,R029,7989,Croissant
T0569,C00018,R029,3698,Latte
T0570,C00885,R017,7648,Mocha
T0570,C00885,R017,8944,Bagel
T0570,C00885,R017,6272,Muffin
T0571,C00025,R022,6546,Americano
T0571,C00025,R022,11401,Mocha
T0572,C00614,R024,10444,Bagel
T0572,C00614,R024,11086,Scone
T0572,C00614,R024,7113,Latte
T0573,C00317,R009,3144,Espresso
T0573,C00317,R009,4339,Mocha
T0574,C00332,R030,8511,Muffin
T0574,C00332,R030,3081,Cappuccino
T0575,C00421,R008,6223,Cappuccino
T0575,C00421,R008,6043,Americano
T0576,C00219,R009,10143,Cappuccino
T0576,C00219,R009,4075,Bagel
T0577,C00716,R013,6789,Muffin
